country,site_code,site_type,data_collection_date,Year,sampling_loc_name,transect_id,inside_or_outside_NTZ,Latitud_decimal_degree,Longitud_decimal_degree,Reef_zone,Water_depth_m,species_scientific_name,Family_name,trophic_group,length_cm,n_individuals,transect_area_sq_m,count_ha,weight_kg,biomass_kg_ha,indicator_species,repeat_sampling_loc,Year_number,notes,information_source
Indonesia,MAYALIB,prototype,2016,2016,Aikor,1,Inside,-0.24,130.87,,,Scolopsis bilineata,NEMIPTERIDAE,,15,1,250,40,0.051903484,2.076139376,NA,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,1,Inside,-0.24,130.87,,,cephalopholis boenak,SERRANIDAE,,15,1,250,40,0.049773044,1.990921765,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,1,Inside,-0.24,130.87,,,Plectropomus leopardus,SERRANIDAE,,15,1,250,40,0.044362931,1.774517226,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,1,Inside,-0.24,130.87,,,diagramma melanacrum,HAEMULIDAE,,25,1,250,40,0.203153896,8.126155854,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,1,Inside,-0.24,130.87,,,diagramma melanacrum,HAEMULIDAE,,20,1,250,40,0.103782951,4.151318056,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,2,Inside,-0.24,130.87,,,Lutjanus kasmira,LUTJANIDAE,,10,4,250,160,0.014453338,2.31253416,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,3,Inside,-0.24,130.87,,,caesio cuning,CAESIONIDAE,,10,15,250,600,0.019055891,11.43353477,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,3,Inside,-0.24,130.87,,,caesio teres,CAESIONIDAE,,15,8,250,320,0.060161768,19.25176579,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,3,Inside,-0.24,130.87,,,Scolopsis spp.,NEMIPTERIDAE,,15,1,250,40,0.059959988,2.398399527,NA,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,3,Inside,-0.24,130.87,,,cephalopholis boenak,SERRANIDAE,,15,1,250,40,0.049773044,1.990921765,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,3,Inside,-0.24,130.87,,,Epinephelus Malabaricus,SERRANIDAE,,65,1,1000,10,4.161892412,41.61892412,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,4,Inside,-0.24,130.87,,,Scolopsis spp.,NEMIPTERIDAE,,10,1,250,40,0.017721649,0.708865947,NA,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,4,Inside,-0.24,130.87,,,caranx melampygus,CARANGIDAE,,30,1,250,40,0.470134166,18.80536665,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,5,Inside,-0.24,130.87,,,Caesio cuning,CAESIONIDAE,,20,20,250,800,0.161139367,128.9114936,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,5,Inside,-0.24,130.87,,,caesio cuning,CAESIONIDAE,,10,20,250,800,0.019055891,15.24471303,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Aikor,5,Inside,-0.24,130.87,,,Caesio teres,CAESIONIDAE,,15,15,250,600,0.060161768,36.09706086,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2010,2010,Aikor,2,Inside,-0.24,130.87,,,Epinephelus spp.,SERRANIDAE,,28,2,250,80,0.304526105,24.36208839,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Lutjanus spp.,LUTJANIDAE,,25,125,250,5000,0.221014084,1105.07042,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Lethrinus Olivaceus,LETHRINIDAE,,25,100,250,4000,0.229069096,916.2763822,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Lutjanus bohar,LUTJANIDAE,,25,30,250,1200,0.19671875,236.0625,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Scarus spp.,SCARIDAE,Herbivore,15,30,250,1200,0.057319557,68.78346895,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Scarus spp.,SCARIDAE,Herbivore,25,20,250,800,0.275791052,220.6328413,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,cephalopholis argus,SERRANIDAE,,25,5,250,200,0.22060812,44.12162405,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Variola albimarginata,SERRANIDAE,,25,3,250,120,0.264050976,31.68611706,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,1,Inside,-0.24,130.87,,,Cheilinus Undulatus,LABRIDAE,,15,1,250,40,0.04746579,1.898631592,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,2,Inside,-0.24,130.87,,,Lutjanus spp.,LUTJANIDAE,,25,50,250,2000,0.221014084,442.0281679,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,2,Inside,-0.24,130.87,,,Lutjanus spp.,LUTJANIDAE,,25,30,250,1200,0.221014084,265.2169008,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,2,Inside,-0.24,130.87,,,Plectropomus spp.,SERRANIDAE,,18,30,250,1200,0.078586291,94.30354964,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,2,Inside,-0.24,130.87,,,Plectorhinchus spp.,HAEMULIDAE,,18,1,250,40,0.089086421,3.563456821,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,3,Inside,-0.24,130.87,,,Lutjanus spp.,LUTJANIDAE,,18,50,250,2000,0.082733138,165.4662762,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,3,Inside,-0.24,130.87,,,Plectropomus spp.,SERRANIDAE,,18,30,250,1200,0.078586291,94.30354964,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,5,Inside,-0.24,130.87,,,Scarus spp.,SCARIDAE,Herbivore,25,50,250,2000,0.275791052,551.5821032,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,5,Inside,-0.24,130.87,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,25,5,250,200,0.324439623,64.88792463,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,5,Inside,-0.24,130.87,,,Cheilinus Undulatus,LABRIDAE,,15,1,250,40,0.04746579,1.898631592,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Aikor,5,Inside,-0.24,130.87,,,Plectropomus maculatus,SERRANIDAE,,25,1,250,40,0.24375,9.75,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,1,Inside,-0.24,130.87,,,Scarus ghobban,SCARIDAE,Herbivore,22,1,250,40,0.174113641,6.96454563,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,1,Inside,-0.24,130.87,,,Plectropomus maculatus,SERRANIDAE,,24,1,250,40,0.2156544,8.626176,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,1,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,16,1,250,40,0.060601282,2.424051272,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,1,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,12,1,250,40,0.025201052,1.008042064,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,1,Inside,-0.24,130.87,,,Plectorhinchus albovittatus,HAEMULIDAE,,38,1,1000,10,0.767645265,7.676452651,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,1,Inside,-0.24,130.87,,,Diagramma melanacrum,HAEMULIDAE,,24,1,250,40,0.179664208,7.186568326,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,2,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,14,6,250,240,0.040327971,9.678713034,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,2,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,12,3,250,120,0.025201052,3.024126191,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,2,Inside,-0.24,130.87,,,Taeniura lymma,DASYATIDAE,,62,1,1000,10,2.943184026,29.43184026,NA,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,2,Inside,-0.24,130.87,,,Plectropomus maculatus,SERRANIDAE,,30,1,250,40,0.4212,16.848,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,3,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,14,8,250,320,0.040327971,12.90495071,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,3,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,16,1,250,40,0.060601282,2.424051272,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,3,Inside,-0.24,130.87,,,Cromileptes altivelis,SERRANIDAE,,8,1,250,40,0.009028549,0.361141968,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,4,Inside,-0.24,130.87,,,Caesio cuning,CAESIONIDAE,,20,30,250,1200,0.161139367,193.3672404,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,4,Inside,-0.24,130.87,,,Caesio cuning,CAESIONIDAE,,24,20,250,800,0.282539968,226.0319741,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,4,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,14,3,250,120,0.040327971,4.839356517,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,4,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,12,1,250,40,0.025201052,1.008042064,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,12,4,250,160,0.025201052,4.032168255,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Taeniura lymma,DASYATIDAE,,60,1,1000,10,2.663952537,26.63952537,NA,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Chlorurus bleekeri,SCARIDAE,Herbivore,30,1,250,40,0.725981952,29.03927809,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Scarus dimidiatus,SCARIDAE,Herbivore,32,1,250,40,0.625473333,25.01893333,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Chlorurus bleekeri,SCARIDAE,Herbivore,28,1,250,40,0.589436316,23.57745263,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Plectropomus maculatus,SERRANIDAE,,32,1,250,40,0.5111808,20.447232,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Cephalopholis argus,SERRANIDAE,,24,1,250,40,0.19478197,7.791278817,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Cephalopholis boenack,SERRANIDAE,,20,1,250,40,0.119689857,4.787594299,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2014,2014,Aikor,5,Inside,-0.24,130.87,,,Plectorhinchus albovittatus,HAEMULIDAE,,40,1,1000,10,0.895803023,8.958030227,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,pterocaesio pisang,CAESIONIDAE,,15,13,250,520,0.044246906,23.00839087,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Siganus puellus,SIGANIDAE,Herbivore,20,1,250,40,0.092062935,3.682517408,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Aprion virescens,CAESIONIDAE,,55,1,1000,10,2.013900956,20.13900956,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Cephalopholis urodeta,SERRANIDAE,,20,1,250,40,0.111698143,4.467925735,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Caesio cuning,CAESIONIDAE,,15,8,250,320,0.066433991,21.25887717,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,20,3,250,120,0.167073418,20.04881018,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Scolopsis bilineata,NEMIPTERIDAE,,10,5,250,200,0.015131399,3.026279821,NA,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,lethrinus olivaceus,LETHRINIDAE,,30,1,250,40,0.395110369,15.80441475,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Variola albimarginata,SERRANIDAE,,27,1,250,40,0.334424977,13.37699907,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,lethrinus olivaceus,LETHRINIDAE,,55,1,1000,10,2.419971865,24.19971865,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,5,Inside,-0.41,131.01,,,pterocaesio pisang,CAESIONIDAE,,15,20,250,800,0.044246906,35.39752442,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,5,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,20,3,250,120,0.167073418,20.04881018,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2016,2016,Barrier in front of Mumes,5,Inside,-0.41,131.01,,,Siganus puellus,SIGANIDAE,Herbivore,20,1,250,40,0.092062935,3.682517408,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Caesio spp.,CAESIONIDAE,,15,70,250,2800,0.061505084,172.2142365,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,28,3,250,120,0.39079239,46.89508681,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,15,1,250,40,0.071009872,2.840394895,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Lutjanus gibbus,LUTJANIDAE,,28,1,250,40,0.310925834,12.43703338,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,15,1,250,40,0.06027908,2.411163215,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Lutjanus spp.,LUTJANIDAE,,15,11,250,440,0.047955255,21.10031241,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,15,9,250,360,0.071009872,25.56355405,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,15,5,250,200,0.057319557,11.46391149,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,15,3,250,120,0.06027908,7.233489644,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,28,2,250,80,0.39079239,31.26339121,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Caesio spp.,CAESIONIDAE,,15,10,250,400,0.061505084,24.60203378,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,15,9,250,360,0.071009872,25.56355405,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,15,5,250,200,0.057319557,11.46391149,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,15,2,250,80,0.06027908,4.822326429,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2010,2010,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Epinephelus spp.,SERRANIDAE,,28,1,250,40,0.304526105,12.1810442,TARGET,NO,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Naso spp.,ACANTHURIDAE,Herbivore,15,1,250,40,0.073061795,2.922471802,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,caranx melampygus,CARANGIDAE,,15,1,250,40,0.06041893,2.416757184,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,cephalopholis argus,SERRANIDAE,,25,1,250,40,0.22060812,8.82432481,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,cephalopholis argus,SERRANIDAE,,25,1,250,40,0.22060812,8.82432481,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,5,Inside,-0.41,131.01,,,Naso spp.,ACANTHURIDAE,Herbivore,25,3,250,120,0.338681293,40.64175513,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Caesio spp.,CAESIONIDAE,,10,50,250,2000,0.017570699,35.14139717,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Lutjanus biguttatus,LUTJANIDAE,,10,50,250,2000,0.013799643,27.59928574,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Lutjanus gibbus,LUTJANIDAE,,15,25,250,1000,0.048403618,48.40361826,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Lutjanus gibbus,LUTJANIDAE,,15,20,250,800,0.048403618,38.72289461,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Kyphosus spp.,KYPHOSIDAE,Herbivore,20,6,250,240,0.12643504,30.34440958,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Macolor niger,LUTJANIDAE,,30,6,250,240,0.453567913,108.8562992,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Macolor macularis,LUTJANIDAE,,30,6,250,240,0.395458556,94.91005348,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,15,4,250,160,0.071009872,11.36157958,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,25,2,250,80,0.275791052,22.06328413,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,10,2,250,80,0.016472095,1.317767592,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Gracila albomarginata,SERRANIDAE,,30,2,250,80,0.35909775,28.72781999,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,10,2,250,80,0.017555329,1.404426286,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,35,3,1000,30,0.776219891,23.28659672,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Plectropomus areolatus,SERRANIDAE,,37,2,1000,20,0.68078208,13.6156416,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Plectorhinchus lineatus,HAEMULIDAE,,35,1,1000,10,0.528478571,5.28478571,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,1,Inside,-0.41,131.01,,,Lutjanus bohar,LUTJANIDAE,,35,1,1000,10,0.53979625,5.3979625,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,15,6,250,240,0.06027908,14.46697929,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Lutjanus gibbus,LUTJANIDAE,,15,5,250,200,0.048403618,9.680723651,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,20,4,250,160,0.167073418,26.7317469,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Lutjanus fulvus,LUTJANIDAE,,15,4,250,160,0.048403618,7.744578921,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,20,4,250,160,0.138848599,22.21577582,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,2,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,35,2,1000,20,0.776219891,15.52439781,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Lutjanus gibbus,LUTJANIDAE,,15,50,250,2000,0.048403618,96.80723651,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Caesio cuning,CAESIONIDAE,,15,10,250,400,0.066433991,26.57359647,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,10,8,250,320,0.017555329,5.617705143,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,15,4,250,160,0.057319557,9.171129194,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,10,2,250,80,0.021261504,1.700920307,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Gnathanodon speciosus,CARANGIDAE,,30,2,250,80,0.332982244,26.63857953,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,20,2,250,80,0.138848599,11.10788791,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Plectorhinchus spp.,HAEMULIDAE,,30,1,250,40,0.411735452,16.46941806,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Cephalopholis spp.,SERRANIDAE,,15,1,250,40,0.05730293,2.292117186,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,3,Inside,-0.41,131.01,,,Gnathanodon speciosus,CARANGIDAE,,35,1,1000,10,0.525513132,5.255131321,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Caesio spp.,CAESIONIDAE,,10,100,250,4000,0.017570699,70.28279434,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,15,6,250,240,0.057319557,13.75669379,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Siganus spp.,SIGANIDAE,Herbivore,15,6,250,240,0.06027908,14.46697929,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Acanthurus spp.,ACANTHURIDAE,Herbivore,25,4,250,160,0.324439623,51.91033971,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Lutjanus bohar,LUTJANIDAE,,20,4,250,160,0.10072,16.1152,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Macolor macularis,LUTJANIDAE,,25,2,250,80,0.230108508,18.4086806,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Scarus spp.,SCARIDAE,Herbivore,10,2,250,80,0.016472095,1.317767592,TARGET,YES,5,,
Indonesia,MAYALIB,prototype,2012,2012,Barrier in front of Mumes,4,Inside,-0.41,131.01,,,Plectorhinchus chaetodonoides,HAEMULIDAE,,35,4,1000,40,0.709993755,28.3997502,TARGET,YES,5,,
