country,site_number,site_code,site_type,data_collection_date,Day,Month,Year,pre_post_campaign,sampling_loc,sampling_loc_name,transect_id,inside_or_outside_NTZ,Latitud_decimal_degree,Longitud_decimal_degree,Reef_zone,Water_depth_m,percent_live_coral_cover,percent_soft_coral_cover,percent_algae_cover,percent_other_biota_cover,percent_available_substrate_cover,percent_mobile_substrate_cover,percent_BLK,information_source
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR5A0515,outside,9.69864,126.08733,,,25,0,67,0,0,8,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR5B0416,outside,9.69864,126.08733,,,17,0,65,0,0,14,4,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR5B0515,outside,9.69864,126.08733,,,16,0,62,1,0,22,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR6A0416,outside,9.69868,126.07593,,,35,0,62,0,0,1,2,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR6A0515,outside,9.69868,126.07593,,,32,0,66,0,0,2,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR6B0416,outside,9.69868,126.07593,,,31,0,54,0,0,12,3,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR6B0515,outside,9.69868,126.07593,,,34,0,57,0,0,9,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG1A0316,outside,12.97343,124.17196,,,58,5,35,0,0,2,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG1A0415,outside,12.97343,124.17196,,,59,5,36,0,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG1B0316,outside,12.97343,124.17196,,,48,0,50,1,0,1,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG1B0415,outside,12.97343,124.17196,,,57,0,42,1,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG1R0512,inside,12.97392,124.17397,,,65,2,28,4,0,1,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG1R0711,outside,12.97392,124.17397,,,51,0,44,2,0,4,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG2A0316,inside,12.97931,124.1566,,,42,1,47,0,0,8,3,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG2A0415,inside,12.97931,124.1566,,,46,1,40,0,0,13,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG2B0316,inside,12.97931,124.1566,,,39,0,49,0,0,9,2,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG2B0415,inside,12.97931,124.1566,,,40,0,49,0,0,10,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG2F0512,inside,12.97343,124.17196,,,46,0,40,6,4,5,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG2F0711,outside,12.97343,124.17196,,,61,1,36,0,0,2,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG2R0512,outside,12.97343,124.17196,,,65,2,32,0,0,2,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG2R0711,outside,12.97343,124.17196,,,66,1,30,1,0,2,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG3A0316,inside,12.97798,124.15756,,,39,0,56,1,0,1,3,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG3A0415,inside,12.97798,124.15756,,,46,0,51,1,0,2,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG3B0316,inside,12.97798,124.15756,,,38,0,54,0,0,7,1,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG3B0415,inside,12.97798,124.15756,,,51,0,41,1,0,6,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG3F0512,inside,12.96963,124.16306,,,25,1,72,2,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG3F0711,inside,12.96963,124.16306,,,54,1,43,2,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG3R0512,outside,12.96963,124.16306,,,47,1,44,3,1,4,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG3R0711,inside,12.96963,124.16306,,,34,5,58,3,1,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG4A0316,inside,12.97767,124.15639,,,50,0,49,1,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG4A0415,inside,12.97767,124.15639,,,31,0,59,0,0,10,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG4F0512,outside,12.96959,124.16186,,,58,4,35,1,0,1,2,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG4F0711,inside,12.96959,124.16186,,,26,1,68,2,0,1,1,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG4R0711,inside,12.96959,124.16186,,,44,4,48,4,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG5A0316,outside,12.96959,124.16186,,,5,2,91,2,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG5A0415,outside,12.96959,124.16186,,,23,2,62,1,0,12,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG5B0316,outside,12.96959,124.16186,,,5,1,89,5,0,0,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG5B0415,outside,12.96959,124.16186,,,28,2,65,2,0,4,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG5R0512,inside,12.9679,124.1643,,,56,0,41,1,0,1,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG5R0711,inside,12.9679,124.1643,,,51,4,39,2,0,3,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/16,1,1,2016,pre,,Ragnas Marine Protected Area,SGBG6A0316,outside,12.9679,124.1643,,,13,1,74,0,0,13,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/15,1,1,2015,pre,,Ragnas Marine Protected Area,SGBG6A0415,outside,12.9679,124.1643,,,45,0,49,2,0,3,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG6F0512,outside,12.95982,124.16238,,,52,6,39,2,0,0,1,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG6F0711,outside,12.95982,124.16238,,,31,1,63,4,0,2,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/12,1,1,2012,pre,,Ragnas Marine Protected Area,SGBG6R0512,inside,12.95982,124.16238,,,37,1,60,1,0,1,0,
Philippines,Phi_29,GUBATRA,cohort,1/1/11,1,1,2011,pre,,Ragnas Marine Protected Area,SGBG6R0711,outside,12.95982,124.16238,,,39,3,56,1,0,2,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI1A0616,inside,7.68015,122.5454,,,58,0,34,3,4,0,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI1B0616,inside,7.68015,122.5454,,,79,0,14,6,1,0,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI1F0514,inside,7.68015,122.5454,,,87,0,7,3,0,1,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI1F0515,inside,7.68015,122.5454,,,76,0,14,6,0,1,3,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI1F0712,inside,7.68015,122.5454,,,87,0,8,2,0,2,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI1R0514,inside,7.68015,122.5454,,,85,0,10,2,0,3,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI1R0515,inside,7.68015,122.5454,,,74,0,22,3,0,2,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI1R0712,inside,7.68015,122.5454,,,73,0,19,6,0,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI2A0616,inside,7.68682,122.54579,,,78,0,12,5,4,0,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI2R0514,inside,7.68682,122.54579,,,84,0,10,5,0,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI2R0515,inside,7.68682,122.54579,,,88,0,6,5,0,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI2R0712,inside,7.68682,122.54579,,,51,0,34,1,1,14,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI3A0616,outside,7.68707,122.54477,,,69,0,14,6,9,0,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI3B0616,outside,7.68707,122.54477,,,76,0,17,3,2,3,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI3F0514,inside,7.68707,122.54477,,,77,0,14,5,0,2,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI3F0515,inside,7.68707,122.54477,,,55,0,39,3,0,0,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI3F0712,inside,7.68707,122.54477,,,64,0,26,6,0,4,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI3R0514,inside,7.68707,122.54477,,,80,0,15,3,0,3,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI3R0515,inside,7.68707,122.54477,,,77,0,19,4,0,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI3R0712,inside,7.68707,122.54477,,,78,0,15,4,0,2,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI4A0616,inside,7.67993,122.54527,,,70,0,13,1,5,10,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI4B0616,inside,7.67993,122.54527,,,64,0,17,4,14,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI4F0514,outside,7.67993,122.54527,,,82,0,7,2,1,8,1,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI4F0515,outside,7.67993,122.54527,,,84,0,7,1,0,7,1,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI4F0712,outside,7.67993,122.54527,,,70,0,12,1,0,17,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI4R0514,outside,7.67993,122.54527,,,87,0,11,0,0,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI4R0515,outside,7.67993,122.54527,,,87,0,10,1,0,1,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI4R0712,outside,7.67993,122.54527,,,83,0,11,2,0,4,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI5A0616,outside,7.68552,122.53369,,,72,3,14,4,3,4,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI5B0616,outside,7.68552,122.53369,,,66,1,21,4,1,7,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI5F0514,outside,7.68552,122.53369,,,39,13,13,12,0,21,2,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI5F0515,outside,7.68552,122.53369,,,56,5,10,8,0,19,1,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI5F0712,outside,7.68552,122.53369,,,39,3,20,12,0,26,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI5R0514,outside,7.68552,122.53369,,,40,22,18,8,0,13,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI5R0515,outside,7.68552,122.53369,,,54,8,11,7,0,21,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI5R0712,outside,7.68552,122.53369,,,48,4,27,8,0,12,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/16,1,1,2016,pre,,Buluan Island Marine Sanctuary,ZIPI6A0616,outside,7.68317,122.53354,,,46,0,20,4,10,19,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/14,1,1,2014,pre,,Buluan Island Marine Sanctuary,ZIPI6R0514,outside,7.68317,122.53354,,,71,0,20,2,0,7,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/15,1,1,2015,pre,,Buluan Island Marine Sanctuary,ZIPI6R0515,outside,7.68317,122.53354,,,74,0,18,6,0,3,0,
Philippines,Phi_39,IPILBUL,Alumni,1/1/12,1,1,2012,pre,,Buluan Island Marine Sanctuary,ZIPI6R0712,outside,7.68317,122.53354,,,69,1,13,5,0,13,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS1A0216,outside,15.53012,119.90822,,,33,0,40,1,0,25,2,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS1A0315,outside,15.53012,119.90822,,,32,0,54,1,0,13,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS1B0216,outside,15.53012,119.90822,,,22,0,58,0,0,16,3,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS1B0315,outside,15.53012,119.90822,,,24,0,66,0,0,9,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS2A0216,outside,15.52968,119.90509,,,43,2,44,4,0,4,3,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS2A0315,outside,15.52968,119.90509,,,37,0,54,6,0,3,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS5A0216,inside,15.52479,119.89516,,,39,1,55,2,0,0,2,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS5A0315,inside,15.52479,119.89516,,,40,0,57,2,0,0,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS5B0216,inside,15.52479,119.89516,,,50,0,46,3,0,0,1,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS5B0315,inside,15.52479,119.89516,,,40,0,44,7,0,8,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS6A0216,inside,15.5236,119.89597,,,64,0,32,1,0,0,2,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS6A0315,inside,15.5236,119.89597,,,49,0,45,4,0,0,2,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS7A0216,inside,15.52199,119.89616,,,62,2,31,3,0,0,1,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS7A0315,inside,15.52199,119.89616,,,55,1,41,2,0,0,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS7B0216,inside,15.52199,119.89616,,,57,1,39,1,0,1,1,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS7B0315,inside,15.52199,119.89616,,,53,1,42,3,0,0,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS8A0216,outside,15.5178,119.89744,,,56,2,38,1,0,1,2,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS8A0315,outside,15.5178,119.89744,,,50,3,43,4,0,0,0,
Philippines,Phi_34,MASINLO,cohort,1/1/16,1,1,2016,pre,,San Salvador Marine Protected Area,ZMSS8B0216,outside,15.5178,119.89744,,,56,1,42,0,0,0,1,
Philippines,Phi_34,MASINLO,cohort,1/1/15,1,1,2015,pre,,San Salvador Marine Protected Area,ZMSS8B0315,outside,15.5178,119.89744,,,45,2,53,1,0,0,0,
Philippines,Phi_26,CULASI_,cohort,1/1/17,1,1,2017,post,,,ACML1A0317,inside,,,,,51,2,13,5,6,12,3,
Philippines,Phi_26,CULASI_,cohort,1/1/17,1,1,2017,post,,,ACML1B0317,inside,,,,,49,0,10,6,8,13,5,
Philippines,Phi_26,CULASI_,cohort,1/1/17,1,1,2017,post,,,ACML2A0317,outside,,,,,31,2,21,8,27,7,3,
Philippines,Phi_26,CULASI_,cohort,1/1/17,1,1,2017,post,,,ACML2B0317,outside,,,,,21,0,45,11,4,9,4,
Philippines,Phi_26,CULASI_,cohort,1/1/17,1,1,2017,post,,,ACML3A0317,outside,,,,,14,2,13,9,38,20,3,
Philippines,Phi_26,CULASI_,cohort,1/1/17,1,1,2017,post,,,ACML3B0317,outside,,,,,12,4,40,12,2,28,0,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN1A0317,outside,,,,,24,0,49,4,8,3,4,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN1B0317,outside,,,,,37,1,49,1,2,4,2,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN2A0317,inside,,,,,39,1,33,1,11,10,2,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN2B0317,inside,,,,,36,0,50,2,4,5,1,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN3A0317,inside,,,,,34,0,30,3,14,11,3,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN3B0317,inside,,,,,32,0,39,1,3,18,4,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN4A0317,inside,,,,,28,1,40,3,13,11,0,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN5A0317,outside,,,,,30,0,43,1,3,9,4,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN6A0317,outside,,,,,23,0,57,4,8,2,2,
Philippines,Phi_30,LIBERTA,cohort,1/1/17,1,1,2017,post,,,ALTN6B0317,outside,,,,,24,0,52,2,4,11,1,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER1A0617,inside,,,,,73,0,25,1,0,0,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER2A0617,inside,,,,,39,5,1,6,0,47,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER2B0617,inside,,,,,50,2,33,5,1,10,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER3A0617,inside,,,,,52,2,0,2,0,43,1,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER3B0617,inside,,,,,28,1,43,5,0,24,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER4A0617,outside,,,,,64,0,1,2,0,33,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER4B0617,outside,,,,,47,2,44,2,0,5,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER5A0617,outside,,,,,48,0,6,3,0,41,0,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER6A0617,outside,,,,,61,0,1,1,0,35,1,
Philippines,Phi_35,MERCEDE,cohort,1/1/17,1,1,2017,post,,,CMER6B0617,outside,,,,,39,0,52,3,0,5,0,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV1A0717,inside,,,,,34,7,21,6,0,28,3,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV1B0717,inside,,,,,33,4,37,5,2,16,1,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV2A0717,inside,,,,,19,4,49,13,1,11,1,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV3A0717,inside,,,,,15,3,31,13,0,37,2,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV3B0717,inside,,,,,17,3,53,12,1,12,0,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV4A0717,outside,,,,,20,1,44,14,1,17,4,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV4B0717,outside,,,,,27,0,52,15,0,5,1,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV5A0717,outside,,,,,25,5,40,12,0,16,2,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV5B0717,outside,,,,,23,2,48,9,1,14,0,
Philippines,Phi_32,LUBANG_,cohort,1/1/17,1,1,2017,post,,,MLBV6A0717,outside,,,,,29,1,53,7,0,9,0,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB1A0717,outside,,,,,31,4,25,2,3,29,3,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB1B0717,outside,,,,,29,1,31,2,3,31,1,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB2A0717,inside,,,,,34,3,23,3,8,23,3,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB3A0717,inside,,,,,38,2,19,1,4,33,4,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB3B0717,inside,,,,,48,3,13,2,14,19,2,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB4A0717,inside,,,,,37,0,26,1,1,34,1,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB4B0717,inside,,,,,30,2,26,1,5,32,2,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB5A0717,outside,,,,,41,2,42,1,0,10,5,
Philippines,Phi_31,LOOCBAH,cohort,1/1/17,1,1,2017,post,,,MLCB5B0717,outside,,,,,35,7,38,1,1,16,2,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN1A0517,outside,,,,,26,0,45,0,0,25,2,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN1B0517,outside,,,,,28,0,22,1,5,24,3,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN2A0517,inside,,,,,37,0,40,1,0,15,4,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN2B0517,inside,,,,,32,0,12,1,8,35,3,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN3A0517,inside,,,,,52,0,31,0,0,13,3,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN3B0517,inside,,,,,45,0,10,2,7,25,2,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN4A0517,inside,,,,,33,0,18,0,10,28,2,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN5A0517,outside,,,,,53,0,26,2,0,16,3,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN6A0517,outside,,,,,65,0,22,0,0,11,1,
Philippines,Phi_33,MANJUYO,cohort,1/1/17,1,1,2017,post,,,NMAN6B0517,outside,,,,,61,0,9,5,9,6,2,
